degree distribution (probability density function of the degree in logarithmic bins) 
6	0.281371
7	0.169768
8	0.120818
9	0.08442
10	0.0684059
11.3261	0.0656409
13	0.0246697
14.4444	0.0504723
16.4237	0.0293342
18.9508	0.0268884

degree distribution (degree-occurrences) 
6	0.216
7	0.147
8	0.118
9	0.093
10	0.085
11	0.062
12	0.03
13	0.039
14	0.05
15	0.04
16	0.034
17	0.025
18	0.021
19	0.022
20	0.018


--------------------------------------
community distribution (size-occurrences)
6	0.0875
7	0.1
8	0.075
9	0.05
10	0.05
11	0.0875
12	0.0625
13	0.1125
14	0.05
15	0.0125
16	0.0375
17	0.1125
19	0.1
20	0.0625


--------------------------------------
mixing parameter (topology)
0	0.167
0.054386	0.005
0.0637868	0.048
0.0769973	0.074
0.0909091	0.053
0.105347	0.215
0.123992	0.124
0.133333	0.019
0.144179	0.133
0.166667	0.146
0.181283	0.01
0.2	0.001
0.222222	0.001
0.285714	0.004

--------------------------------------
mixing parameter (weights)
0.00017635	0.171
0.0320576	0.003
0.0390679	0.004
0.0632475	0.013
0.0787822	0.031
0.0997624	0.42
0.113086	0.077
0.128844	0.057
0.146305	0.071
0.165773	0.049
0.18138	0.022
0.195809	0.022
0.216482	0.028
0.237258	0.008
0.252362	0.005
0.263498	0.006
0.283736	0.005
0.305171	0.005
0.315726	0.001
0.346407	0.002

--------------------------------------
internal weights (weight-occurrences)
0.226532	0.000671892
0.605081	0.000671892
0.948039	0.00201568
1.31553	0.0055991
1.65677	0.019037
1.98715	0.0456887
2.31301	0.0960806
2.64269	0.150728
2.97071	0.161702
3.30253	0.13505
3.62296	0.105263
3.95359	0.081523
4.29557	0.0593505
4.6279	0.049944
4.95996	0.0398656
5.27573	0.0221725
5.62102	0.0143337
5.94236	0.00783875
6.23021	0.00179171
6.71688	0.000671892

--------------------------------------
external weights (weight-occurrences)
0.124614	0.008
0.524377	0.006
1.03212	0.024
1.47007	0.046
1.8621	0.076
2.27578	0.118
2.69321	0.114
3.15176	0.132
3.61016	0.102
4.00859	0.08
4.25131	0.054
4.75151	0.07
5.20001	0.046
5.64713	0.012
5.86824	0.044
6.39277	0.044
6.96789	0.014
7.63675	0.006
8.28191	0.004
